0,1,2,1,1,1
1,0,1,1,1,0
2,0,1,0,1,0
3,0,2,1,1,0
4,0,0,0,1,0
5,0,2,0,1,0
6,0,1,0,1,0
7,0,0,0,1,0
8,0,2,1,1,0
9,0,1,0,1,0
10,0,0,0,1,0
11,0,1,0,1,0
12,0,0,0,1,0
13,0,1,0,1,0
14,0,0,0,1,0
15,0,0,0,1,0
16,0,0,0,1,0
17,0,1,1,1,0
18,0,2,0,1,0
19,0,1,0,1,0
20,0,2,1,1,0
21,0,1,1,1,0
22,1,2,1,2,1
23,1,1,0,2,1
24,1,2,1,2,1
25,1,3,0,2,1
26,1,0,0,2,1
27,0,1,0,2,0
28,0,0,0,2,0
29,0,0,2,2,0
30,0,2,0,2,0
31,0,0,0,2,0
32,0,1,0,2,0
33,0,0,0,2,0
34,0,1,0,2,0
35,0,0,1,2,0
36,0,1,3,2,0
37,0,1,0,2,0
38,0,1,0,2,0
39,0,2,0,2,0
40,0,2,0,2,0
41,0,2,0,2,0
42,0,1,1,2,0
43,0,1,1,2,0
44,0,1,0,2,0
45,0,0,0,2,0
46,0,0,0,2,0
47,0,2,1,2,0
48,0,1,0,2,0
49,0,0,0,2,0
50,0,0,0,2,0
51,0,3,0,2,0
52,0,0,0,2,0
53,0,1,0,2,0
54,1,0,0,3,1
55,1,0,0,3,1
56,1,2,0,3,1
57,1,2,0,3,1
58,0,3,0,3,0
59,0,0,0,3,0
60,0,2,0,3,0
61,0,1,0,3,0
62,0,2,0,3,0
63,0,0,0,3,0
64,0,0,1,3,0
65,0,2,0,3,0
66,0,0,0,3,0
67,0,0,0,3,0
68,0,2,0,3,0
69,0,0,0,3,0
70,0,0,0,3,0
71,0,0,1,3,0
72,0,1,0,3,0
73,0,1,0,3,0
74,0,3,0,3,0
75,0,1,0,3,0
76,0,1,0,3,0
77,1,1,0,4,1
78,1,2,0,4,1
79,1,3,0,4,1
80,0,2,0,4,0
81,0,1,0,4,0
82,0,1,0,4,0
83,0,1,0,4,0
84,0,1,0,4,0
85,0,1,1,4,0
86,0,0,0,4,0
87,0,0,0,4,0
88,0,0,0,4,0
89,0,1,0,4,0
90,0,1,0,4,0
91,1,0,0,5,1
92,1,1,0,5,1
93,0,1,0,5,0
94,0,0,0,5,0
95,0,1,0,5,0
96,0,1,0,5,0
97,0,4,0,5,0
98,0,2,0,5,0
99,0,1,0,5,0
100,0,1,0,5,0
101,0,3,0,5,0
102,0,0,0,5,0
103,0,1,0,5,0
104,0,1,0,5,0
105,0,0,0,5,0
106,0,2,0,5,0
107,0,1,0,5,0
108,0,0,0,5,0
109,0,2,0,5,0
110,0,3,0,5,0
111,0,2,0,5,0
112,0,1,0,5,0
113,0,0,0,5,0
114,0,1,0,5,0
115,0,1,0,5,0
116,0,1,0,5,0
117,0,1,0,5,0
118,0,1,0,5,0
119,0,0,0,5,0
120,0,2,0,5,0
121,0,2,0,5,0
122,1,3,1,6,1
123,1,2,0,6,1
124,0,3,0,6,0
125,0,1,0,6,0
126,0,5,0,6,0
127,0,1,0,6,0
128,1,2,0,7,1
129,1,0,0,7,1
130,1,4,1,7,1
131,1,1,0,7,1
132,1,1,0,7,1
133,1,2,0,7,1
134,0,1,0,7,0
135,0,2,0,7,0
136,0,3,0,7,0
137,0,2,0,8,0
138,0,1,0,8,0
139,0,2,0,8,0
140,0,2,0,8,0
141,0,5,1,8,0
142,0,1,1,8,0
143,0,6,0,8,0
144,0,2,0,8,0
145,0,1,0,8,0
146,0,1,0,8,0
147,0,5,1,8,0
148,0,1,2,8,0
149,0,1,0,8,0
150,0,3,0,8,0
151,0,0,0,8,0
152,0,1,0,8,0
153,0,2,0,8,0
154,0,1,0,8,0
155,0,1,0,8,0
156,1,3,1,9,1
157,1,2,0,9,1
158,1,3,0,9,1
159,1,3,0,9,1
160,1,2,0,9,1
161,1,1,0,9,1
162,1,4,0,9,1
163,1,3,0,9,1
164,1,4,0,9,1
165,1,3,0,9,1
166,1,2,0,9,1
167,0,2,0,9,0
168,0,3,0,9,0
169,0,3,0,9,0
170,0,2,0,9,0
171,0,2,0,9,0
172,0,1,1,9,0
173,0,3,1,9,0
174,1,0,1,10,1
175,1,3,0,10,1
176,1,2,0,10,1
177,1,3,0,10,1
178,1,2,0,10,1
179,1,5,0,10,1
180,1,1,0,10,1
181,1,4,0,10,1
182,1,2,0,10,1
183,1,1,0,10,1
184,1,2,0,10,1
185,1,4,0,10,1
186,1,4,0,10,1
187,1,4,0,10,1
188,1,7,1,10,1
189,1,4,0,10,1
190,1,2,0,10,1
191,1,4,0,10,1
192,0,1,1,10,0
193,0,0,0,10,0
194,0,2,0,10,0
195,0,2,0,10,0
196,0,3,0,10,0
197,0,2,0,10,0
198,0,1,0,10,0
199,0,1,0,10,0
200,0,1,0,10,0
201,0,3,0,10,0
202,0,4,0,10,0
203,0,1,0,10,0
204,0,2,0,10,0
205,0,1,0,10,0
206,1,1,0,11,1
207,1,4,0,11,1
208,0,5,0,11,0
209,0,2,0,11,0
210,0,2,1,11,0
211,0,4,0,11,0
212,0,0,0,11,0
213,0,2,0,11,0
214,0,2,1,11,0
215,0,1,1,11,0
216,0,2,0,11,0
217,0,4,1,11,0
218,0,1,0,11,0
219,0,3,0,11,0
220,0,3,0,11,0
221,0,3,0,11,0
222,0,1,0,11,0
223,0,3,0,11,0
224,0,1,0,11,0
225,0,4,0,11,0
226,0,3,1,11,0
227,0,1,0,11,0
228,0,2,1,11,0
229,0,3,0,11,0
230,0,5,0,11,0
231,0,3,0,11,0
232,0,5,1,11,0
233,0,2,0,11,0
234,0,3,0,11,0
235,0,4,0,11,0
236,0,3,0,11,0
237,0,1,0,11,0
238,0,1,0,11,0
239,0,1,0,11,0
240,0,1,0,11,0
241,0,0,0,11,0
242,0,1,1,11,0
243,0,1,0,11,0
244,0,5,0,11,0
245,0,5,0,11,0
246,0,3,0,11,0
247,0,4,0,11,0
248,0,3,0,11,0
249,0,6,0,11,0
250,0,3,0,11,0
251,0,1,0,11,0
252,0,2,1,11,0
253,0,3,0,11,0
254,1,1,1,12,1
255,0,1,1,12,0
