0,1,1,1,1,1
1,1,0,1,1,1
2,1,0,0,1,1
3,1,0,1,1,1
4,1,1,0,1,1
5,1,1,0,1,1
6,1,2,1,2,1
7,1,0,0,2,1
8,2,0,0,3,2
9,2,4,1,3,2
10,1,1,1,3,1
11,1,1,0,3,1
12,1,1,0,3,1
13,1,2,1,3,1
14,1,0,0,3,1
15,1,1,0,3,1
16,1,0,0,3,1
17,1,2,2,3,1
18,1,2,1,3,1
19,1,0,0,3,1
20,1,2,0,3,1
21,1,2,0,3,1
22,1,0,0,3,1
23,2,1,0,4,2
24,2,1,0,4,2
25,2,0,0,4,2
26,2,1,0,4,2
27,2,1,0,4,2
28,3,1,0,5,3
29,3,2,0,5,3
30,3,2,0,5,3
31,3,3,0,5,3
32,3,2,0,5,3
33,3,3,0,5,3
34,2,2,0,5,2
35,2,3,0,5,2
36,2,1,0,5,2
37,2,1,0,5,2
38,2,1,0,5,2
39,2,2,1,5,2
40,2,2,1,5,2
41,2,4,0,5,2
42,2,3,0,5,2
43,2,3,1,5,2
44,2,1,0,5,2
45,2,3,0,5,2
46,2,2,1,5,2
47,2,3,0,5,2
48,2,0,0,5,2
49,2,4,0,5,2
50,2,1,0,5,2
51,2,3,0,5,2
52,2,2,1,5,2
53,2,2,3,5,2
54,2,3,0,5,2
55,1,1,0,5,1
56,1,1,1,5,1
57,1,2,0,5,1
58,1,4,0,5,1
59,1,3,0,5,1
60,1,2,0,5,1
61,1,2,0,5,1
62,1,4,0,5,1
63,1,3,0,5,1
64,1,3,0,5,1
65,1,2,0,5,1
66,1,4,0,5,1
67,1,2,0,5,1
68,1,1,0,5,1
69,1,2,0,5,1
70,2,2,0,6,2
71,2,1,0,6,2
72,2,4,0,6,2
73,2,1,2,6,2
74,3,5,1,7,3
75,3,1,2,7,3
76,3,3,2,7,3
77,3,3,1,7,3
78,3,2,0,7,3
79,3,0,0,7,3
80,3,4,0,7,3
81,3,2,0,7,3
82,3,5,0,7,3
83,3,1,0,7,3
84,3,0,0,7,3
85,3,3,1,7,3
86,3,2,1,7,3
87,3,2,2,7,3
88,3,2,0,7,3
89,3,0,0,7,3
90,3,1,0,7,3
91,3,4,0,7,3
92,4,3,0,8,4
93,4,3,0,8,4
94,4,0,1,8,4
95,4,3,0,8,4
96,3,3,0,8,3
97,3,3,1,8,3
98,3,0,0,8,3
99,3,3,0,8,3
100,2,4,0,8,2
101,2,1,0,8,2
102,2,1,0,8,2
103,2,3,0,8,2
104,2,3,0,8,2
105,2,8,0,8,2
106,1,1,0,8,1
107,0,2,0,8,0
108,0,1,0,8,0
109,0,1,0,8,0
110,0,2,0,8,0
111,0,4,1,8,0
112,0,2,0,8,0
113,0,7,0,8,0
114,0,2,0,8,0
115,0,1,1,8,0
116,0,3,0,8,0
117,0,1,1,8,0
118,0,1,0,8,0
119,0,1,0,8,0
120,0,2,1,8,0
121,0,2,1,8,0
122,0,1,0,8,0
123,0,0,0,8,0
124,0,4,0,8,0
125,0,4,0,8,0
126,0,4,0,8,0
127,0,2,0,8,0
128,0,0,1,8,0
129,0,1,0,8,0
130,0,4,0,8,0
131,0,0,0,8,0
132,0,4,0,8,0
133,0,2,0,8,0
134,0,2,0,8,0
135,0,3,1,8,0
136,0,1,0,8,0
137,0,3,0,8,0
138,0,3,0,8,0
139,0,3,0,8,0
140,0,2,1,8,0
141,0,2,1,8,0
142,0,4,0,8,0
143,0,2,1,8,0
144,0,2,0,8,0
145,0,2,0,8,0
146,0,2,0,8,0
147,0,0,0,8,0
148,0,2,0,8,0
149,0,3,0,8,0
150,0,4,0,8,0
151,0,2,0,8,0
152,0,3,0,8,0
153,0,1,0,8,0
154,0,0,0,8,0
155,0,3,0,8,0
156,0,4,1,8,0
157,0,3,0,8,0
158,0,1,0,8,0
159,0,0,0,8,0
160,0,3,0,8,0
161,0,0,1,8,0
162,0,1,0,8,0
163,0,1,0,8,0
164,0,3,0,8,0
165,0,4,0,8,0
166,0,3,0,8,0
167,0,3,1,8,0
168,0,3,0,8,0
169,0,4,0,8,0
170,0,1,0,8,0
171,0,7,0,8,0
172,0,2,0,8,0
173,0,1,0,8,0
174,0,0,2,8,0
175,0,2,1,8,0
176,0,3,1,8,0
177,0,3,0,8,0
178,0,4,1,8,0
179,0,2,1,8,0
180,0,6,0,8,0
181,0,1,1,8,0
182,0,3,1,8,0
183,0,3,0,8,0
184,0,4,0,8,0
185,0,1,0,8,0
186,0,2,1,8,0
187,0,1,0,8,0
188,0,5,1,8,0
189,0,3,0,8,0
190,0,1,0,8,0
191,0,3,0,8,0
192,0,0,0,8,0
193,0,1,0,8,0
194,0,0,0,8,0
195,0,0,0,8,0
196,0,0,0,8,0
197,1,1,1,9,1
198,1,1,0,9,1
199,1,2,0,9,1
200,1,2,0,9,1
201,1,4,2,9,1
202,1,1,0,9,1
203,1,4,0,9,1
204,1,2,0,9,1
205,1,6,1,9,1
206,1,5,0,9,1
207,1,1,1,9,1
208,1,3,0,9,1
209,1,3,0,9,1
210,1,5,0,9,1
211,1,1,0,9,1
212,1,2,0,9,1
213,1,1,0,9,1
214,1,2,0,9,1
215,1,1,0,9,1
216,1,6,1,9,1
217,1,2,1,9,1
218,1,1,1,9,1
219,1,5,0,9,1
220,1,5,0,9,1
221,1,3,0,9,1
222,1,2,1,9,1
223,1,2,0,9,1
224,1,3,0,9,1
225,1,4,0,9,1
226,1,0,0,9,1
227,1,4,0,9,1
228,1,5,0,9,1
229,1,4,0,9,1
230,1,3,0,9,1
231,1,2,0,9,1
232,1,3,2,9,1
233,1,5,0,9,1
234,1,3,1,9,1
235,1,3,0,9,1
236,1,2,0,9,1
237,1,3,0,9,1
238,1,5,1,9,1
239,1,2,1,9,1
240,1,2,0,9,1
241,1,3,0,9,1
242,1,1,1,9,1
243,1,5,0,9,1
244,1,4,0,9,1
245,1,3,0,9,1
246,1,2,0,9,1
247,1,2,0,9,1
248,1,4,0,9,1
249,1,5,0,9,1
250,1,3,0,9,1
251,1,4,0,9,1
252,1,3,0,9,1
253,1,4,0,9,1
254,1,2,0,9,1
255,1,2,0,9,1
256,1,4,0,9,1
257,2,5,1,10,2
258,2,2,1,10,2
259,2,2,1,10,2
260,2,3,0,10,2
261,2,3,0,10,2
262,2,3,0,10,2
263,2,5,0,10,2
264,2,4,0,10,2
265,2,2,0,10,2
266,2,3,1,10,2
267,2,2,0,10,2
268,2,3,0,10,2
269,2,3,0,10,2
270,2,3,0,10,2
271,2,2,1,10,2
272,2,4,1,10,2
273,2,3,1,10,2
274,2,3,0,10,2
275,2,2,0,10,2
276,2,2,0,10,2
277,1,3,0,10,1
278,1,0,0,10,1
279,1,2,1,10,1
280,1,3,0,10,1
281,1,3,0,10,1
282,1,2,0,10,1
283,1,2,1,10,1
284,1,2,0,10,1
285,1,3,0,10,1
286,1,3,0,10,1
287,1,2,0,10,1
288,1,4,0,10,1
289,1,2,0,10,1
290,1,3,0,10,1
291,1,4,0,10,1
292,1,4,0,10,1
293,1,4,0,10,1
294,1,5,0,10,1
295,1,3,0,10,1
296,1,3,0,10,1
297,1,4,0,10,1
298,1,4,0,10,1
299,1,2,0,10,1
300,1,4,0,10,1
301,1,3,0,10,1
302,1,2,0,10,1
303,1,2,0,10,1
304,1,1,0,10,1
305,1,4,0,10,1
306,1,1,0,10,1
307,1,3,0,9,1
308,1,1,0,9,1
309,1,3,0,9,1
310,1,4,0,9,1
311,1,2,0,8,1
312,1,2,0,8,1
313,1,3,0,8,1
314,1,4,0,8,1
315,1,4,0,8,1
316,1,3,0,8,1
317,1,2,0,8,1
318,1,3,2,8,1
319,1,2,1,8,1
320,1,3,0,8,1
321,1,4,0,8,1
322,1,5,0,8,1
323,1,4,0,8,1
324,1,4,0,8,1
325,1,2,1,8,1
326,1,1,1,8,1
327,1,5,0,8,1
328,1,2,0,8,1
329,1,4,0,8,1
330,1,1,0,8,1
331,1,1,2,8,1
332,1,5,2,8,1
333,1,3,2,8,1
334,1,0,0,8,1
335,1,2,0,7,1
336,1,3,0,7,1
337,1,3,0,7,1
338,0,4,0,7,0
339,0,4,0,7,0
340,0,1,0,7,0
341,0,0,0,7,0
342,0,2,0,7,0
343,0,3,0,7,0
344,0,2,0,7,0
345,0,4,0,7,0
346,0,3,0,7,0
347,0,2,0,7,0
348,0,8,0,7,0
349,0,3,1,7,0
350,0,2,0,7,0
351,0,5,0,7,0
352,0,3,0,7,0
353,0,2,0,7,0
354,0,0,0,7,0
355,0,4,0,7,0
356,0,3,0,6,0
357,0,1,0,6,0
358,0,2,0,6,0
359,0,1,0,6,0
360,0,5,0,6,0
361,0,3,0,6,0
362,0,5,1,6,0
363,0,5,1,6,0
364,0,3,1,6,0
365,0,2,0,6,0
366,0,3,0,6,0
367,0,2,0,6,0
368,0,4,0,6,0
369,0,6,0,6,0
370,0,1,0,6,0
371,0,2,0,6,0
372,0,3,1,6,0
373,0,3,0,6,0
374,0,3,0,6,0
375,0,5,0,6,0
376,0,5,0,6,0
377,0,1,0,6,0
378,0,2,1,6,0
379,0,3,0,6,0
380,0,4,1,6,0
381,0,4,0,6,0
382,0,1,1,6,0
383,0,2,0,6,0
384,0,2,1,6,0
385,0,2,1,6,0
386,0,0,1,6,0
387,0,2,0,6,0
388,0,4,0,6,0
389,0,3,1,6,0
390,0,4,0,6,0
391,0,5,0,6,0
392,0,1,0,6,0
393,0,3,1,6,0
394,0,3,1,6,0
395,0,1,2,6,0
396,0,2,1,6,0
397,0,4,0,5,0
398,0,0,0,5,0
399,0,1,0,5,0
400,0,3,0,5,0
401,0,3,0,4,0
402,0,4,1,4,0
403,0,2,1,4,0
404,0,3,0,4,0
405,0,1,0,4,0
406,0,1,0,4,0
407,0,2,0,3,0
408,0,5,0,2,0
409,0,4,0,2,0
410,0,3,0,2,0
411,0,4,0,2,0
412,0,3,0,2,0
413,0,3,0,2,0
414,0,1,0,2,0
415,0,3,0,2,0
416,0,0,0,2,0
417,0,3,1,2,0
418,0,3,0,2,0
419,0,3,1,2,0
420,0,0,0,2,0
421,0,4,0,2,0
422,0,2,0,2,0
423,0,4,0,2,0
424,0,4,0,2,0
425,0,4,0,2,0
426,0,5,1,2,0
427,0,1,0,2,0
428,0,0,0,2,0
429,0,5,1,2,0
430,0,5,0,2,0
431,0,0,0,2,0
432,0,1,0,2,0
433,0,2,0,2,0
434,0,2,0,2,0
435,0,0,0,2,0
436,0,1,0,2,0
437,0,1,2,2,0
438,0,5,0,2,0
439,0,1,1,2,0
440,0,4,1,2,0
441,0,6,2,2,0
442,0,4,0,2,0
443,0,2,1,2,0
444,0,5,0,2,0
445,0,3,1,2,0
446,0,3,0,2,0
447,0,1,0,2,0
448,0,2,1,2,0
449,0,3,0,2,0
450,0,3,0,2,0
451,0,2,1,2,0
452,0,5,0,2,0
453,0,2,1,2,0
454,0,5,2,2,0
455,0,1,0,2,0
456,0,6,0,2,0
457,0,0,1,2,0
458,0,1,0,2,0
459,0,1,0,2,0
460,0,2,0,2,0
461,0,0,0,2,0
462,0,4,0,2,0
463,0,4,0,2,0
464,0,1,0,2,0
465,0,3,0,2,0
466,0,1,0,2,0
467,0,5,0,2,0
468,0,3,0,2,0
469,0,2,0,2,0
470,0,2,1,2,0
471,0,3,0,2,0
472,0,2,0,2,0
473,0,2,0,2,0
474,0,5,0,2,0
475,0,5,0,2,0
476,0,2,0,2,0
477,0,1,0,2,0
478,0,3,1,2,0
479,0,4,0,2,0
480,0,1,0,2,0
481,0,3,0,2,0
482,0,5,0,2,0
483,0,1,0,2,0
484,0,4,0,2,0
485,0,2,0,2,0
486,0,4,0,2,0
487,0,5,0,2,0
488,0,5,0,2,0
489,1,2,1,3,1
490,1,2,0,3,1
491,1,4,0,3,1
492,1,4,0,3,1
493,1,1,0,3,1
494,1,2,1,3,1
495,1,1,0,3,1
496,1,3,0,3,1
497,0,3,0,3,0
498,0,2,0,3,0
499,0,2,0,3,0
500,0,4,0,3,0
501,1,0,1,4,1
502,1,3,0,4,1
503,1,5,0,4,1
504,1,4,0,4,1
505,0,5,1,4,0
506,0,3,0,4,0
507,0,3,0,4,0
508,0,2,0,4,0
509,0,3,0,4,0
510,0,5,1,4,0
511,0,2,0,4,0
512,0,3,0,4,0
513,0,5,0,4,0
514,0,3,0,4,0
515,0,5,0,4,0
516,0,3,0,4,0
517,0,7,0,4,0
518,0,3,0,4,0
519,0,4,0,4,0
520,0,2,1,4,0
521,0,3,0,4,0
522,0,4,0,4,0
523,0,1,0,4,0
524,0,2,0,4,0
525,0,5,1,4,0
526,0,0,0,4,0
527,0,5,0,4,0
528,0,3,0,4,0
529,0,6,0,4,0
530,0,2,0,4,0
531,0,3,0,4,0
532,0,2,0,4,0
533,0,1,1,4,0
534,0,4,0,4,0
535,0,2,0,4,0
536,0,4,0,4,0
537,0,5,0,4,0
538,0,1,0,4,0
539,0,4,1,4,0
540,0,3,1,4,0
541,0,1,0,4,0
542,0,5,0,4,0
543,0,4,0,4,0
544,0,1,0,4,0
545,0,6,0,4,0
546,0,2,0,4,0
547,0,2,1,4,0
548,0,4,1,4,0
549,0,5,0,4,0
550,0,0,0,4,0
551,0,4,1,4,0
552,0,1,0,4,0
553,0,2,0,4,0
554,0,1,0,4,0
555,0,5,0,4,0
556,0,3,1,4,0
557,0,4,1,4,0
558,0,6,0,4,0
559,0,2,1,4,0
560,0,4,1,4,0
561,0,6,0,4,0
562,0,2,0,4,0
563,0,5,0,4,0
564,0,0,0,4,0
565,0,5,0,4,0
566,0,6,0,4,0
567,0,1,0,4,0
568,0,0,0,4,0
569,0,2,0,4,0
570,0,2,0,4,0
571,0,5,1,4,0
572,0,1,0,4,0
573,0,1,0,4,0
574,0,3,0,4,0
575,0,2,1,4,0
576,0,3,0,4,0
577,0,2,0,4,0
578,0,2,0,3,0
579,0,2,0,3,0
580,0,3,0,3,0
581,0,4,0,3,0
582,0,5,0,3,0
583,0,8,0,3,0
584,0,2,0,3,0
585,0,6,0,3,0
586,0,2,0,3,0
587,0,5,1,3,0
588,0,2,0,3,0
589,0,4,0,3,0
590,0,4,0,3,0
591,0,4,0,3,0
592,0,3,0,3,0
593,0,6,0,3,0
594,0,4,0,3,0
595,0,1,0,3,0
596,0,4,0,3,0
597,0,4,0,3,0
598,0,3,1,3,0
599,0,3,0,3,0
600,0,4,0,3,0
601,0,4,0,3,0
602,0,2,1,3,0
603,0,2,0,3,0
604,0,4,1,3,0
605,0,0,0,3,0
606,0,5,0,3,0
607,0,2,0,3,0
608,0,3,0,3,0
609,0,4,0,3,0
610,0,3,0,3,0
611,0,3,0,3,0
612,0,0,0,3,0
613,0,4,0,3,0
614,0,3,0,3,0
615,0,3,0,3,0
616,0,5,0,3,0
617,0,5,0,3,0
618,0,2,0,3,0
619,0,4,0,3,0
620,0,4,0,3,0
621,0,1,0,3,0
622,0,2,1,3,0
623,0,3,0,3,0
624,0,3,1,3,0
625,0,5,0,3,0
626,0,3,0,3,0
627,0,0,0,3,0
628,0,4,1,3,0
629,0,4,0,3,0
630,0,4,2,3,0
631,0,0,0,3,0
632,0,5,0,3,0
633,0,1,0,3,0
634,0,3,0,3,0
635,0,2,0,3,0
636,0,2,0,3,0
637,0,7,0,3,0
638,0,4,0,3,0
639,0,3,0,2,0
640,0,1,0,2,0
641,0,2,0,2,0
642,1,4,1,3,1
643,1,4,0,3,1
644,1,5,0,3,1
645,1,8,0,3,1
646,1,2,0,3,1
647,1,4,0,3,1
648,1,5,0,3,1
649,2,5,1,4,2
650,2,4,2,4,2
651,2,4,0,4,2
652,2,1,0,4,2
653,2,4,0,4,2
654,2,2,0,4,2
655,2,6,0,4,2
656,2,2,0,4,2
657,1,3,0,4,1
658,1,3,0,4,1
