0,1,2,1,1,1
1,1,0,0,1,1
2,1,0,0,1,1
3,1,0,0,1,1
4,1,0,0,1,1
5,1,0,0,1,1
6,1,1,0,1,1
7,1,1,0,1,1
8,1,0,0,1,1
9,1,1,0,1,1
10,1,0,0,1,1
11,2,1,1,2,2
12,2,0,0,2,2
13,2,2,0,2,2
14,2,2,0,2,2
15,2,2,0,2,2
16,2,1,0,2,2
17,2,2,0,2,2
18,2,0,0,2,2
19,2,1,0,2,2
20,2,0,0,2,2
21,2,0,0,2,2
22,2,1,0,2,2
23,1,0,0,2,1
24,1,0,1,2,1
25,1,1,3,2,1
26,1,2,0,2,1
27,1,1,1,2,1
28,1,2,0,2,1
29,1,1,0,2,1
30,1,2,0,2,1
31,1,0,1,2,1
32,1,2,0,2,1
33,1,3,0,2,1
34,1,0,0,2,1
35,1,1,1,2,1
36,1,0,0,2,1
37,1,1,0,2,1
38,1,1,0,2,1
39,1,1,0,2,1
40,1,1,0,2,1
41,1,2,0,2,1
42,1,0,1,2,1
43,1,0,2,2,1
44,1,1,2,2,1
45,1,1,2,2,1
46,1,2,0,2,1
47,1,1,0,2,1
48,1,2,0,2,1
49,1,0,0,2,1
50,1,4,0,2,1
51,1,4,0,2,1
52,1,3,0,2,1
53,1,2,0,2,1
54,1,3,0,2,1
55,1,1,0,2,1
56,1,0,1,2,1
57,1,2,1,2,1
58,1,1,0,2,1
59,1,1,0,2,1
60,1,1,0,2,1
61,1,1,0,2,1
62,1,1,0,2,1
63,1,3,0,2,1
64,1,0,0,2,1
65,1,2,1,2,1
66,1,0,0,2,1
67,1,1,0,2,1
68,1,1,0,2,1
69,1,1,0,2,1
70,1,2,1,2,1
71,1,2,0,2,1
72,1,3,1,2,1
73,1,2,0,2,1
74,1,2,0,2,1
75,1,1,0,2,1
76,1,2,0,2,1
77,1,4,0,2,1
78,0,2,1,2,0
79,0,1,0,2,0
80,0,0,0,2,0
81,0,0,0,2,0
82,0,3,0,2,0
83,0,2,0,2,0
84,0,2,0,2,0
85,0,2,0,2,0
86,0,2,0,2,0
87,0,1,1,2,0
88,0,2,1,2,0
89,0,3,0,2,0
90,0,2,1,2,0
91,0,0,0,2,0
92,0,3,0,2,0
93,0,3,0,2,0
94,0,2,0,2,0
95,0,3,3,2,0
96,0,1,1,2,0
97,0,4,0,2,0
98,0,0,0,2,0
99,0,0,0,2,0
100,0,2,1,2,0
101,0,2,2,2,0
102,0,1,1,2,0
103,0,1,0,2,0
104,0,1,1,2,0
105,0,1,1,2,0
106,0,0,0,2,0
107,0,1,0,2,0
108,0,2,0,2,0
109,0,1,0,2,0
110,0,0,0,2,0
111,0,0,0,2,0
112,0,1,0,2,0
113,0,2,0,2,0
114,0,5,0,2,0
115,0,0,0,2,0
116,0,0,0,2,0
117,0,6,0,2,0
118,0,1,1,2,0
119,0,0,0,2,0
120,0,2,1,2,0
121,0,0,0,2,0
122,0,1,0,2,0
123,0,3,0,2,0
124,0,1,0,2,0
125,0,1,1,2,0
126,0,2,2,2,0
127,0,0,0,2,0
128,0,1,0,2,0
129,0,1,0,2,0
130,0,3,0,2,0
131,0,3,0,2,0
132,0,2,0,2,0
133,0,1,1,2,0
134,0,0,1,2,0
135,0,0,0,2,0
136,0,1,1,2,0
137,0,2,0,2,0
138,0,0,0,2,0
139,0,0,0,2,0
140,0,1,0,2,0
141,0,0,1,2,0
142,0,3,0,2,0
143,0,1,0,2,0
144,0,4,0,2,0
145,0,1,0,2,0
146,0,1,1,2,0
147,0,2,0,2,0
148,0,1,0,2,0
149,0,2,0,2,0
150,0,3,2,2,0
151,0,1,0,2,0
152,0,1,0,2,0
153,0,1,0,2,0
154,0,0,0,2,0
155,0,1,0,2,0
156,0,0,1,2,0
157,0,0,0,2,0
158,0,2,0,2,0
159,0,0,0,2,0
160,0,1,1,2,0
161,0,0,0,2,0
162,0,5,0,2,0
163,0,1,0,2,0
164,0,0,1,2,0
165,0,3,2,2,0
166,0,2,0,2,0
167,0,3,0,2,0
168,0,3,1,2,0
169,0,3,0,2,0
170,1,1,0,3,1
171,1,2,0,3,1
172,1,1,1,3,1
173,1,2,0,3,1
174,1,2,1,3,1
175,1,1,0,3,1
176,1,5,1,3,1
177,1,4,1,3,1
178,1,3,1,3,1
179,1,1,0,3,1
180,0,1,1,3,0
181,0,2,1,3,0
182,0,3,1,3,0
183,1,1,1,4,1
184,1,2,1,4,1
185,1,2,0,4,1
186,1,0,1,4,1
187,1,1,1,4,1
188,1,1,0,4,1
189,1,0,1,4,1
