0,1,1,1,1
1,1,1,1,1
2,1,1,1,2
3,1,1,1,2
4,1,1,1,2
5,1,1,0,2
6,1,1,0,2
7,1,1,0,2
8,1,1,0,2
9,1,1,0,2
10,1,1,1,2
11,1,1,0,2
12,0,0,0,2
13,0,0,1,2
14,0,0,0,2
15,0,0,0,2
16,0,0,0,2
17,0,0,0,2
18,0,0,0,2
19,0,0,0,2
20,0,0,0,2
21,0,0,0,2
22,0,0,0,2
23,0,0,0,2
24,0,0,0,2
25,0,0,0,2
26,1,1,1,3
27,1,1,2,3
28,1,1,1,3
29,1,1,0,3
30,1,1,0,3
31,1,1,1,3
32,1,1,2,3
33,0,0,1,3
34,0,0,0,3
35,0,0,0,3
36,0,0,0,3
37,0,0,0,3
38,0,0,0,3
39,0,0,0,3
40,0,0,0,3
41,0,0,0,3
42,0,0,0,3
43,0,0,0,3
44,0,0,0,3
45,0,0,0,3
46,0,0,1,3
47,0,0,0,3
48,0,0,0,3
49,0,0,0,3
50,0,0,1,3
51,0,0,0,3
52,0,0,0,3
53,0,0,1,3
54,0,0,2,3
55,0,0,0,3
56,0,0,0,3
57,0,0,0,3
58,0,0,0,3
59,0,0,0,3
60,0,0,0,3
61,0,0,1,3
62,0,0,0,3
63,0,0,0,3
64,0,0,0,3
65,0,0,0,3
66,0,0,0,3
67,0,0,1,3
68,0,0,0,3
69,0,0,0,3
70,0,0,0,3
71,0,0,1,3
72,0,0,1,3
73,0,0,1,3
74,0,0,1,3
75,0,0,1,3
76,0,0,1,3
77,0,0,0,3
78,0,0,0,3
79,0,0,0,3
80,0,0,0,3
81,0,0,0,3
82,1,1,1,4
83,1,1,1,4
84,1,1,1,4
85,1,1,0,4
86,1,1,0,4
87,1,1,0,4
88,0,0,0,4
89,0,0,0,4
90,0,0,1,4
91,0,0,0,4
92,0,0,1,4
93,0,0,0,4
94,0,0,0,4
95,0,0,0,4
96,0,0,0,4
97,0,0,0,4
98,0,0,0,4
99,0,0,1,4
100,0,0,1,4
101,0,0,0,4
102,0,0,1,4
103,0,0,0,4
104,0,0,0,4
105,0,0,0,4
106,0,0,1,4
107,0,0,0,4
108,0,0,0,4
109,0,0,1,4
110,0,0,3,4
111,0,0,0,4
112,0,0,1,4
113,0,0,0,4
114,0,0,1,4
115,0,0,1,4
116,0,0,0,4
117,1,1,1,5
118,1,1,2,5
119,1,1,0,5
120,1,1,1,5
121,1,1,2,5
122,1,1,0,5
123,1,1,0,5
124,1,1,0,5
125,1,1,0,5
126,1,1,0,5
127,1,1,0,5
128,1,1,0,5
129,1,1,0,5
130,1,1,0,5
131,1,1,0,5
132,1,1,0,5
133,1,1,1,5
134,1,1,0,5
135,1,1,2,5
136,1,1,0,5
137,1,1,0,5
138,1,1,0,5
139,1,1,0,5
140,1,1,2,5
141,1,1,0,5
142,1,1,0,5
143,1,1,0,5
144,1,1,0,5
145,1,1,0,5
146,2,2,1,6
147,2,2,0,6
148,2,2,1,6
149,2,2,0,6
150,2,2,1,6
151,2,2,0,6
152,2,2,2,6
153,2,2,0,6
154,2,2,0,6
155,2,2,0,6
156,1,1,1,6
157,1,1,1,6
158,1,1,0,6
159,1,1,0,6
160,1,1,0,6
161,1,1,0,6
162,1,1,0,6
163,1,1,0,6
164,1,1,0,6
165,1,1,1,6
166,1,1,1,6
167,1,1,1,6
168,1,1,0,6
169,1,1,1,6
170,1,1,0,6
171,1,1,0,6
172,1,1,0,6
173,1,1,1,6
174,1,1,0,6
175,1,1,0,6
176,1,1,0,6
177,1,1,1,6
178,0,0,1,6
179,0,0,1,6
180,0,0,1,6
181,0,0,0,6
182,0,0,0,6
183,0,0,0,6
184,0,0,0,6
185,0,0,0,6
186,0,0,1,6
187,0,0,1,6
188,0,0,1,6
189,0,0,1,6
190,0,0,1,6
191,0,0,0,6
192,0,0,0,6
193,0,0,0,6
194,0,0,1,6
195,0,0,0,6
196,0,0,1,6
197,0,0,0,6
198,0,0,0,6
199,0,0,0,6
200,0,0,0,6
201,0,0,0,6
202,0,0,0,6
203,0,0,0,6
204,0,0,0,6
205,0,0,0,6
206,0,0,0,6
207,0,0,1,6
208,0,0,1,6
209,0,0,0,6
210,0,0,1,6
211,0,0,0,6
212,0,0,0,6
213,0,0,0,6
214,0,0,0,6
215,0,0,0,6
216,0,0,0,6
217,0,0,0,6
218,0,0,0,6
219,0,0,0,6
220,0,0,1,6
221,0,0,0,6
222,0,0,0,6
223,0,0,0,6
224,0,0,0,6
225,0,0,0,6
226,0,0,0,6
227,0,0,0,6
228,0,0,0,6
229,0,0,0,6
230,0,0,2,6
231,0,0,1,6
232,0,0,0,6
233,0,0,1,6
234,0,0,2,6
235,0,0,0,6
236,0,0,0,6
237,0,0,0,6
238,0,0,0,6
239,0,0,0,6
240,0,0,0,6
241,0,0,0,6
242,0,0,1,6
243,0,0,0,6
244,0,0,0,6
245,0,0,0,6
246,0,0,0,6
247,0,0,0,6
248,0,0,0,6
249,0,0,0,6
250,0,0,0,6
251,0,0,0,6
252,0,0,1,6
253,0,0,0,6
254,0,0,0,6
255,0,0,0,6
256,0,0,2,6
257,0,0,0,6
258,0,0,1,6
259,0,0,1,6
260,0,0,0,6
261,0,0,0,6
262,0,0,0,6
263,0,0,0,6
264,0,0,0,6
265,0,0,0,6
266,0,0,1,6
267,0,0,0,6
268,0,0,0,6
269,0,0,0,6
270,0,0,0,6
271,0,0,0,6
272,0,0,0,6
273,0,0,0,6
274,0,0,0,6
275,0,0,1,6
276,0,0,0,6
277,0,0,0,6
278,0,0,0,6
279,0,0,0,6
280,0,0,0,6
281,0,0,0,6
282,0,0,0,6
283,0,0,0,6
284,0,0,0,6
285,0,0,0,6
286,0,0,0,6
287,0,0,0,6
288,0,0,0,6
289,0,0,0,6
290,0,0,0,6
291,0,0,0,6
292,1,1,1,7
293,1,1,0,7
294,1,1,0,7
295,1,1,1,7
296,1,1,1,7
297,1,1,0,7
298,1,1,0,7
299,1,1,0,7
300,1,1,0,7
301,1,1,0,7
302,1,1,0,7
303,1,1,1,6
304,1,1,1,6
305,0,0,0,6
306,0,0,0,6
307,0,0,0,6
308,0,0,0,6
309,0,0,0,6
310,0,0,1,6
311,0,0,0,6
312,0,0,0,6
313,0,0,0,5
314,0,0,0,5
315,0,0,0,5
316,0,0,0,5
317,0,0,0,5
318,0,0,0,5
319,0,0,0,5
320,0,0,0,5
321,0,0,0,5
322,0,0,0,5
323,0,0,0,5
324,0,0,0,5
325,0,0,0,5
326,0,0,0,5
327,0,0,1,5
328,0,0,1,5
329,0,0,0,5
330,0,0,0,5
331,0,0,0,5
332,0,0,1,5
333,0,0,1,5
334,0,0,0,4
335,0,0,0,4
336,0,0,2,4
337,0,0,1,4
338,0,0,1,4
339,0,0,2,4
340,1,1,3,5
341,1,1,0,5
342,1,1,0,5
343,1,1,1,5
344,1,1,1,5
345,1,1,0,5
346,1,1,1,5
347,1,1,1,5
348,1,1,1,5
349,1,1,0,5
350,1,1,0,5
351,1,1,0,5
352,1,1,0,5
353,1,1,1,5
354,1,1,0,5
355,1,1,0,5
356,1,1,1,5
357,1,1,0,5
358,1,1,1,5
359,1,1,1,5
360,1,1,1,5
361,1,1,0,5
362,1,1,0,5
363,1,1,0,5
364,1,1,0,5
365,1,1,1,5
366,1,1,0,5
367,1,1,0,5
368,1,1,0,5
369,1,1,0,5
370,1,1,0,5
371,1,1,0,5
372,1,1,1,5
373,0,0,1,5
374,0,0,1,5
375,0,0,0,5
376,0,0,0,5
377,0,0,0,5
378,0,0,0,5
379,0,0,1,5
380,0,0,0,5
381,0,0,0,5
382,0,0,1,5
383,0,0,0,5
384,0,0,1,5
385,0,0,0,5
386,0,0,1,5
387,0,0,1,5
388,0,0,0,5
389,0,0,0,4
390,0,0,0,4
391,0,0,0,4
392,0,0,0,4
393,0,0,0,4
394,0,0,0,4
395,0,0,0,4
396,0,0,0,4
397,0,0,1,4
398,0,0,0,4
399,0,0,0,4
400,0,0,0,4
401,0,0,0,4
402,0,0,1,4
403,0,0,0,4
404,0,0,0,4
405,0,0,0,4
406,0,0,0,4
407,0,0,0,4
408,0,0,0,4
409,0,0,0,4
410,0,0,0,4
411,0,0,1,4
412,0,0,0,4
413,0,0,0,4
414,0,0,0,4
415,0,0,0,4
416,0,0,0,4
417,0,0,0,4
418,0,0,0,4
419,0,0,1,4
420,0,0,0,4
421,1,1,1,5
422,1,1,0,5
423,1,1,0,5
424,1,1,0,5
425,1,1,0,5
426,1,1,0,5
427,1,1,0,5
428,0,0,0,5
429,0,0,0,5
430,0,0,1,5
431,0,0,1,5
432,0,0,1,5
433,0,0,1,5
434,0,0,2,5
435,0,0,1,5
436,0,0,0,5
437,0,0,0,5
438,0,0,1,5
439,0,0,1,5
440,0,0,2,5
441,0,0,1,5
442,0,0,0,5
443,0,0,0,5
444,0,0,0,5
445,0,0,0,5
446,0,0,1,5
447,0,0,1,5
448,0,0,0,5
449,0,0,0,5
450,0,0,0,5
451,0,0,1,5
452,0,0,1,5
453,0,0,0,5
454,0,0,0,5
455,0,0,0,5
456,0,0,1,5
457,0,0,0,4
458,1,1,2,5
459,1,1,2,5
460,0,0,0,5
461,0,0,0,5
462,0,0,1,5
463,0,0,1,5
464,0,0,1,5
465,0,0,0,5
466,0,0,0,5
467,0,0,0,5
468,0,0,0,5
469,0,0,0,5
470,0,0,0,5
471,0,0,0,5
472,0,0,0,5
473,1,1,1,6
474,1,1,2,6
475,1,1,0,6
476,1,1,1,6
477,1,1,1,6
478,1,1,1,6
479,1,1,1,5
480,1,1,0,5
481,1,1,1,5
482,1,1,1,5
483,1,1,1,5
484,1,1,1,5
485,1,1,0,5
486,1,1,0,5
487,1,1,0,5
488,1,1,0,5
