0,1,1,1,1
1,1,1,1,1
2,1,1,1,1
3,1,1,2,1
4,1,1,1,1
5,1,1,0,1
6,1,1,1,1
7,1,1,1,1
8,1,1,1,1
9,1,1,1,1
10,1,1,1,1
11,1,1,0,1
12,1,1,0,1
13,1,1,0,1
14,1,1,0,1
15,1,1,1,1
16,1,1,0,1
17,1,1,1,1
18,1,1,0,1
19,1,1,1,1
20,1,1,1,1
21,1,1,0,1
22,1,1,0,1
23,1,1,0,1
24,1,1,1,1
25,1,1,1,1
26,1,1,0,1
27,1,1,0,1
28,1,1,0,1
29,0,0,0,1
30,0,0,0,1
31,0,0,0,1
32,0,0,2,1
33,0,0,0,1
34,0,0,0,1
35,0,0,0,1
36,0,0,0,1
37,0,0,0,1
38,0,0,0,1
39,0,0,0,1
40,0,0,1,1
41,0,0,0,1
42,0,0,1,1
43,0,0,0,1
44,0,0,0,1
45,0,0,0,1
46,0,0,1,1
47,0,0,1,1
48,0,0,0,1
49,0,0,0,1
50,0,0,0,1
51,0,0,0,1
52,0,0,1,1
53,0,0,0,1
54,0,0,0,1
55,0,0,0,1
56,0,0,0,1
57,0,0,0,1
58,0,0,1,1
59,0,0,1,1
60,0,0,1,1
61,0,0,2,1
62,0,0,0,1
63,0,0,0,1
64,0,0,0,1
65,0,0,0,1
66,0,0,0,1
67,0,0,1,1
68,0,0,0,1
69,0,0,0,1
70,0,0,0,1
71,0,0,0,1
72,0,0,0,1
73,0,0,1,1
74,0,0,0,1
75,0,0,0,1
76,0,0,0,1
77,0,0,1,1
78,0,0,0,1
79,0,0,0,1
80,0,0,0,1
81,0,0,2,1
82,0,0,0,1
83,0,0,2,1
84,0,0,1,1
85,0,0,0,1
86,0,0,0,1
87,0,0,1,1
88,0,0,0,1
89,0,0,0,1
90,0,0,0,1
91,0,0,0,1
92,0,0,0,1
93,0,0,1,1
94,0,0,0,1
95,0,0,0,1
96,0,0,0,1
97,0,0,0,1
98,0,0,0,1
99,0,0,0,1
100,0,0,0,1
101,0,0,0,1
102,0,0,0,1
103,0,0,0,1
104,0,0,0,1
105,0,0,1,1
106,0,0,0,1
107,0,0,0,1
108,0,0,0,1
109,0,0,0,1
110,0,0,0,1
111,0,0,0,1
112,0,0,0,1
113,0,0,0,1
114,0,0,0,1
115,0,0,0,1
116,0,0,0,1
117,0,0,1,1
118,0,0,0,1
119,0,0,1,1
120,0,0,1,1
121,0,0,0,1
122,0,0,0,1
123,0,0,0,1
124,0,0,0,1
125,0,0,2,1
126,0,0,0,1
127,0,0,0,1
128,0,0,2,1
129,0,0,0,1
130,0,0,1,1
131,0,0,1,1
132,0,0,0,1
133,0,0,0,1
134,0,0,2,1
135,0,0,1,1
136,0,0,3,1
137,0,0,3,1
138,0,0,0,1
139,0,0,0,1
140,0,0,0,1
141,0,0,0,1
142,0,0,0,1
143,0,0,0,1
144,0,0,0,1
145,0,0,0,1
146,0,0,0,1
147,0,0,0,1
148,0,0,2,1
149,0,0,1,1
150,0,0,1,1
151,0,0,0,1
152,0,0,0,1
153,0,0,1,1
154,0,0,0,1
155,0,0,0,1
156,0,0,0,1
157,0,0,0,1
158,0,0,0,1
159,0,0,0,1
160,0,0,0,1
161,0,0,0,1
162,0,0,0,1
163,0,0,0,1
164,0,0,0,1
165,0,0,0,1
166,0,0,0,1
167,0,0,0,1
168,0,0,0,1
169,0,0,0,1
170,0,0,1,1
171,0,0,0,1
172,0,0,0,1
173,0,0,0,1
174,0,0,0,1
175,0,0,0,1
176,0,0,1,1
177,0,0,0,1
178,0,0,0,1
179,0,0,0,1
180,0,0,1,1
181,0,0,0,1
182,0,0,0,1
183,1,1,1,2
184,1,1,1,2
185,2,2,1,3
186,2,2,2,3
187,2,2,1,3
188,2,2,0,3
189,2,2,0,3
190,2,2,0,3
191,2,2,0,3
192,2,2,0,3
193,2,2,0,3
194,1,1,0,3
195,1,1,0,3
196,0,0,0,3
197,0,0,0,3
198,0,0,0,3
199,0,0,0,3
200,0,0,1,3
201,0,0,0,3
202,0,0,0,3
203,0,0,0,3
204,0,0,0,3
205,0,0,0,3
206,0,0,0,3
207,0,0,0,3
208,0,0,0,3
209,0,0,0,3
210,0,0,0,3
211,0,0,0,3
212,0,0,0,3
213,0,0,0,3
214,0,0,0,3
215,0,0,0,3
216,0,0,2,3
217,0,0,1,3
218,0,0,0,3
219,0,0,2,3
220,0,0,1,3
221,0,0,0,3
222,0,0,0,3
223,0,0,1,3
224,0,0,0,3
225,0,0,0,3
226,0,0,2,3
227,0,0,1,3
228,0,0,3,3
229,0,0,0,3
230,0,0,0,3
231,0,0,0,3
232,0,0,1,3
233,0,0,0,3
234,0,0,0,3
235,0,0,1,3
236,0,0,0,3
237,0,0,1,3
238,0,0,1,3
239,0,0,0,3
240,0,0,0,3
241,0,0,0,3
242,0,0,0,3
243,0,0,0,3
244,0,0,0,3
245,0,0,0,3
246,0,0,0,3
247,0,0,0,3
248,0,0,0,3
249,0,0,0,3
250,0,0,0,3
251,0,0,0,3
252,0,0,0,3
253,0,0,0,3
254,0,0,0,3
255,0,0,0,3
256,0,0,1,3
257,0,0,1,3
258,0,0,0,3
259,0,0,0,3
260,0,0,0,3
261,0,0,2,3
262,0,0,0,3
263,0,0,0,3
264,0,0,0,3
265,0,0,0,3
266,0,0,1,3
267,0,0,0,3
268,0,0,0,3
269,0,0,0,3
270,0,0,0,3
271,0,0,0,3
272,0,0,0,3
273,0,0,0,3
274,0,0,0,3
275,0,0,1,3
276,0,0,1,3
277,0,0,0,3
278,0,0,1,3
279,0,0,0,3
280,0,0,0,3
281,0,0,0,3
282,0,0,0,3
283,0,0,1,3
284,0,0,1,3
285,0,0,1,3
286,0,0,1,3
287,0,0,1,3
288,0,0,0,3
289,0,0,0,3
290,0,0,0,3
291,0,0,0,3
292,0,0,0,3
293,0,0,0,3
294,0,0,0,3
295,0,0,0,3
296,0,0,0,3
297,0,0,0,3
298,0,0,0,3
299,0,0,0,3
300,0,0,0,3
301,0,0,0,3
302,0,0,1,3
303,0,0,0,3
304,0,0,0,3
305,0,0,0,3
306,0,0,0,3
307,0,0,0,3
308,0,0,0,3
309,0,0,0,3
310,0,0,0,3
311,0,0,0,3
312,0,0,0,3
313,0,0,1,3
314,0,0,0,3
315,0,0,0,3
316,0,0,1,3
317,0,0,1,3
318,0,0,2,3
319,0,0,1,3
320,0,0,1,3
321,0,0,1,3
322,0,0,0,3
323,0,0,1,3
324,0,0,0,3
325,0,0,0,3
326,0,0,0,3
327,0,0,0,3
328,0,0,0,3
329,0,0,0,3
330,0,0,0,2
331,0,0,1,2
332,0,0,1,2
333,0,0,0,2
334,0,0,0,2
335,0,0,1,2
336,0,0,0,2
337,0,0,0,2
338,0,0,0,2
339,0,0,1,2
340,0,0,1,2
341,0,0,2,2
342,0,0,1,2
343,0,0,2,2
344,0,0,1,2
345,0,0,0,2
346,0,0,0,2
347,0,0,0,2
348,0,0,2,2
349,0,0,0,2
350,0,0,0,2
351,0,0,0,2
352,0,0,0,2
353,0,0,0,2
354,0,0,0,2
355,0,0,0,2
356,0,0,0,2
357,0,0,0,2
358,0,0,0,2
359,0,0,0,2
360,0,0,1,2
361,0,0,0,2
362,0,0,0,2
363,0,0,0,2
364,0,0,1,2
365,0,0,1,2
366,0,0,0,2
367,0,0,0,2
368,0,0,1,2
369,0,0,0,2
370,0,0,0,2
371,0,0,1,2
372,0,0,0,2
373,0,0,2,2
374,0,0,0,2
375,0,0,0,2
376,0,0,1,2
377,0,0,0,2
378,0,0,0,2
379,0,0,1,2
380,0,0,1,2
381,0,0,1,2
382,0,0,0,2
383,0,0,0,2
384,0,0,0,2
385,0,0,0,2
386,0,0,1,2
387,0,0,1,2
388,0,0,0,2
389,0,0,1,2
390,0,0,1,2
391,0,0,0,2
392,0,0,0,2
393,0,0,0,2
394,0,0,0,2
395,0,0,0,2
396,0,0,1,2
397,0,0,0,2
398,0,0,0,2
399,0,0,0,2
400,0,0,0,2
401,0,0,0,2
402,0,0,0,2
403,0,0,1,2
404,0,0,0,2
405,0,0,0,2
406,0,0,1,2
407,0,0,1,2
408,0,0,1,2
409,0,0,1,2
410,0,0,0,2
411,0,0,0,2
412,0,0,0,2
413,0,0,0,2
414,0,0,0,2
415,0,0,1,2
416,0,0,0,2
417,0,0,0,2
418,0,0,0,2
419,0,0,0,2
420,0,0,1,2
421,0,0,1,2
422,0,0,2,2
423,0,0,2,2
424,0,0,2,2
425,0,0,1,2
426,0,0,2,2
427,0,0,1,2
428,0,0,0,2
429,0,0,0,2
430,0,0,1,2
431,0,0,0,2
432,0,0,1,2
433,0,0,1,2
434,0,0,1,2
435,0,0,1,2
436,0,0,0,2
437,0,0,0,2
438,0,0,0,2
439,0,0,0,2
440,0,0,0,2
441,0,0,0,2
442,0,0,0,2
443,0,0,0,2
444,0,0,2,2
445,0,0,0,2
446,0,0,1,2
447,0,0,0,2
448,0,0,0,2
449,0,0,2,2
450,0,0,0,2
451,0,0,0,2
452,0,0,0,2
453,0,0,0,2
454,0,0,1,2
455,0,0,0,2
456,0,0,0,2
457,0,0,0,2
458,0,0,0,2
459,0,0,1,2
460,0,0,0,2
461,0,0,0,2
462,0,0,0,2
463,0,0,1,2
464,0,0,0,2
465,0,0,1,2
466,0,0,0,2
467,0,0,1,2
468,0,0,0,2
469,0,0,0,2
470,0,0,0,2
471,0,0,0,2
472,0,0,0,2
473,0,0,0,2
474,0,0,0,2
475,0,0,1,2
476,0,0,0,2
477,0,0,0,2
478,0,0,0,2
479,0,0,0,2
480,0,0,1,2
481,0,0,0,2
482,0,0,0,2
483,0,0,0,2
484,0,0,0,2
485,0,0,0,2
486,0,0,0,2
487,0,0,1,2
488,0,0,1,2
